business_id,ViolationTypeID,risk_category,description,business_name,business_address,business_city,business_state,inspection_id,inspection_date,inspection_type,mes,día,año,Aprobado,Observación,Clausurado
74436,103156,Low Risk,Permit license or inspection report not posted,Tenderloin Grocery & Liquor,62 Turk St,San Francisco,CA,74436_20171013,2017-10-13,Routine - Unscheduled,October,Friday,2017,True,False,False
85532,103103,High Risk,High risk food holding temperature,Chubby Noodle,1310 Grant Ave,San Francisco,CA,85532_20190219,2019-02-19,Routine - Unscheduled,February,Tuesday,2019,False,False,True
65392,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Cantata Coffee Shop,1708 Haight St,San Francisco,CA,65392_20180508,2018-05-08,Routine - Unscheduled,May,Tuesday,2018,True,False,False
81134,103103,High Risk,High risk food holding temperature,Carmelina's Taqueria,500 Parnassus Ave,San Francisco,CA,81134_20180904,2018-09-04,Routine - Unscheduled,September,Tuesday,2018,False,False,True
66363,103120,Moderate Risk,Moderate risk food holding temperature,Subway Sandwich #41309,187 06th St,San Francisco,CA,66363_20161129,2016-11-29,Routine - Unscheduled,November,Tuesday,2016,False,True,False
86490,103133,Moderate Risk,Foods not protected from contamination,3Geeks,Off The Grid,San Francisco,CA,86490_20171020,2017-10-20,Routine - Unscheduled,October,Friday,2017,False,True,False
85319,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Curry Up Now #5,Approved Locations,San Francisco,CA,85319_20170912,2017-09-12,Routine - Unscheduled,September,Tuesday,2017,False,True,False
74116,103113,High Risk,Sewage or wastewater contamination,La Fisheria,428 11th St,San Francisco,CA,74116_20190212,2019-02-12,Routine - Unscheduled,February,Tuesday,2019,False,False,True
77611,103103,High Risk,High risk food holding temperature,Papito West,425 A Hayes St,San Francisco,CA,77611_20170420,2017-04-20,Routine - Unscheduled,April,Thursday,2017,False,False,True
65602,103104,High Risk,Unauthorized or unsafe use of time as a public health control measure,Escape From New York Pizza,715 HARRISON St,San Francisco,CA,65602_20180403,2018-04-03,Routine - Unscheduled,April,Tuesday,2018,False,False,True
74760,103133,Moderate Risk,Foods not protected from contamination,Ghirardelli Chocolate,24 Wiilie Mays Pl #120,San Francisco,CA,74760_20190719,2019-07-19,Routine - Unscheduled,July,Friday,2019,False,True,False
74485,103121,Moderate Risk,Inadequate procedures or records for time as a public health control,Guckenheimer@Nektar,455 South Mission Bay Blvd,San Francisco,CA,74485_20190405,2019-04-05,Routine - Unscheduled,April,Friday,2019,False,True,False
70132,103131,Moderate Risk,Moderate risk vermin infestation,Samovar Tea Lounge Yerba Buena LLC,730 Howard St,San Francisco,CA,70132_20190514,2019-05-14,Routine - Unscheduled,May,Tuesday,2019,False,True,False
77457,103105,High Risk,Improper cooling methods,City Smoke House LLC,35 06th St,San Francisco,CA,77457_20170517,2017-05-17,Routine - Unscheduled,May,Wednesday,2017,False,False,True
85159,103150,Low Risk,Improper or defective plumbing,La Boulangerie De San Francisco,3898 24th St,San Francisco,CA,85159_20171025,2017-10-25,Routine - Unscheduled,October,Wednesday,2017,True,False,False
82111,103145,Low Risk,Improper storage of equipment utensils or linens,Phil'z Coffee,1 Front St Annex Suite 100,San Francisco,CA,82111_20171106,2017-11-06,Routine - Unscheduled,November,Monday,2017,True,False,False
70258,103150,Low Risk,Improper or defective plumbing,Jimmy John's - Galleria,50 Post St Space 64A,San Francisco,CA,70258_20171114,2017-11-14,Routine - Unscheduled,November,Tuesday,2017,True,False,False
70686,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager,SF Private Chef,2501 Phelps St,San Francisco,CA,70686_20170419,2017-04-19,Routine - Unscheduled,April,Wednesday,2017,False,True,False
69621,103154,Low Risk,Unclean or degraded floors walls or ceilings,Pinkberry,170 O'Farrell St,San Francisco,CA,69621_20161011,2016-10-11,Routine - Unscheduled,October,Tuesday,2016,True,False,False
65635,103103,High Risk,High risk food holding temperature,Focaccia Market Bakery,455 Market St 150,San Francisco,CA,65635_20170912,2017-09-12,Routine - Unscheduled,September,Tuesday,2017,False,False,True
81812,103139,Low Risk,Improper food storage,Octavia,1701 Octavia St,San Francisco,CA,81812_20190422,2019-04-22,Routine - Unscheduled,April,Monday,2019,True,False,False
69706,103150,Low Risk,Improper or defective plumbing,The Bagelry of S.F.,2139 A Polk St,San Francisco,CA,69706_20161021,2016-10-21,Routine - Unscheduled,October,Friday,2016,True,False,False
67187,103156,Low Risk,Permit license or inspection report not posted,Chipotle Mexican Grill #1560,333 Jefferson St #104,San Francisco,CA,67187_20190117,2019-01-17,Routine - Unscheduled,January,Thursday,2019,True,False,False
82715,103129,Moderate Risk,Insufficient hot water or running water,Bon Appetit @ Twitter,875 Stevenson St 2nd Floor,San Francisco,CA,82715_20190703,2019-07-03,Routine - Unscheduled,July,Wednesday,2019,False,True,False
85779,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Original US Restaurant,414 Columbus Ave,San Francisco,CA,85779_20190226,2019-02-26,Routine - Unscheduled,February,Tuesday,2019,False,True,False
80598,103114,High Risk,High risk vermin infestation,Jade Chocolates,4207 Geary Blvd,San Francisco,CA,80598_20161013,2016-10-13,Routine - Unscheduled,October,Thursday,2016,False,False,True
80312,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Saigon Sandwiches,560 Larkin St,San Francisco,CA,80312_20180516,2018-05-16,Routine - Unscheduled,May,Wednesday,2018,False,True,False
69181,103136,Low Risk,Unsanitary employee garments hair or nails,Cha-Ya Restaurant,762 Valencia St,San Francisco,CA,69181_20180719,2018-07-19,Routine - Unscheduled,July,Thursday,2018,True,False,False
84657,103139,Low Risk,Improper food storage,Grubstake,1525 Pine St,San Francisco,CA,84657_20180212,2018-02-12,Routine - Unscheduled,February,Monday,2018,True,False,False
79704,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Shizen Restaurant,370 14th St,San Francisco,CA,79704_20190820,2019-08-20,Routine - Unscheduled,August,Tuesday,2019,False,True,False
78756,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Charlie's Kwik Stop Market & Liquor,153 Bacon St,San Francisco,CA,78756_20161108,2016-11-08,Routine - Unscheduled,November,Tuesday,2016,False,True,False
80487,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Stem Kitchen and Garden,499 Illinois St,San Francisco,CA,80487_20170109,2017-01-09,Routine - Unscheduled,January,Monday,2017,False,True,False
67690,103138,Low Risk,Improper storage use or identification of toxic substances,Saru,3856 24th St,San Francisco,CA,67690_20180712,2018-07-12,Routine - Unscheduled,July,Thursday,2018,True,False,False
77750,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Pollo,2823 Mission St,San Francisco,CA,77750_20180814,2018-08-14,Routine - Unscheduled,August,Tuesday,2018,False,True,False
87757,103142,Low Risk,Unclean nonfood contact surfaces,Luna's Coffee House,1101 Potrero Ave,San Francisco,CA,87757_20170810,2017-08-10,Routine - Unscheduled,August,Thursday,2017,True,False,False
71087,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,The Roosevelt,2817 24th St,San Francisco,CA,71087_20170928,2017-09-28,Routine - Unscheduled,September,Thursday,2017,True,False,False
81974,103109,High Risk,Unclean or unsanitary food contact surfaces,Sons & Daughters,708 Bush St,San Francisco,CA,81974_20190502,2019-05-02,Routine - Unscheduled,May,Thursday,2019,False,False,True
69069,103161,Low Risk,Low risk vermin infestation,Easy Breezy,4028 24th St,San Francisco,CA,69069_20190729,2019-07-29,Routine - Unscheduled,July,Monday,2019,True,False,False
76205,103145,Low Risk,Improper storage of equipment utensils or linens,Target Store T-2768-Starburks Coffee,2675 Geary Blvd,San Francisco,CA,76205_20190308,2019-03-08,Routine - Unscheduled,March,Friday,2019,True,False,False
85796,103102,High Risk,Unclean hands or improper use of gloves,"DJ Sushi, Inc.",450 Broadway St,San Francisco,CA,85796_20171107,2017-11-07,Routine - Unscheduled,November,Tuesday,2017,False,False,True
65267,103145,Low Risk,Improper storage of equipment utensils or linens,Calif Pacific Medical Ctr -  Kitchen,3700 CALIFORNIA St,San Francisco,CA,65267_20180523,2018-05-23,Routine - Unscheduled,May,Wednesday,2018,True,False,False
68894,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Craftsman and Wolves,746 Valencia St,San Francisco,CA,68894_20161103,2016-11-03,Routine - Unscheduled,November,Thursday,2016,True,False,False
71581,103156,Low Risk,Permit license or inspection report not posted,SAJJ,Off the Grid,San Francisco,CA,71581_20170519,2017-05-19,Routine - Unscheduled,May,Friday,2017,True,False,False
81255,103154,Low Risk,Unclean or degraded floors walls or ceilings,Stanford Court Hotel,905 California St,San Francisco,CA,81255_20171227,2017-12-27,Routine - Unscheduled,December,Wednesday,2017,True,False,False
70922,103156,Low Risk,Permit license or inspection report not posted,Expresso Subito,150 California St,San Francisco,CA,70922_20180731,2018-07-31,Routine - Unscheduled,July,Tuesday,2018,True,False,False
86277,103143,Low Risk,Inadequate warewashing facilities or equipment,Moonraker Mobile LLC,Off The Grid,San Francisco,CA,86277_20170802,2017-08-02,Routine - Unscheduled,August,Wednesday,2017,True,False,False
76156,103157,Low Risk,Food safety certificate or food handler card not available,Reveille Coffee Co.,4080 18th St,San Francisco,CA,76156_20171107,2017-11-07,Routine - Unscheduled,November,Tuesday,2017,True,False,False
71946,103148,Low Risk,No thermometers or uncalibrated thermometers,Heyday,180 Spear St,San Francisco,CA,71946_20190807,2019-08-07,Routine - Unscheduled,August,Wednesday,2019,True,False,False
70014,103120,Moderate Risk,Moderate risk food holding temperature,Kettle Corn Star,773 Market St,San Francisco,CA,70014_20190709,2019-07-09,Routine - Unscheduled,July,Tuesday,2019,False,True,False
77714,103133,Moderate Risk,Foods not protected from contamination,Hopwater Distribution,850 Bush St,San Francisco,CA,77714_20180620,2018-06-20,Routine - Unscheduled,June,Wednesday,2018,False,True,False
86593,103120,Moderate Risk,Moderate risk food holding temperature,Chestnut Street Coffee Roastery,2331 Chestnut St,San Francisco,CA,86593_20171207,2017-12-07,Routine - Unscheduled,December,Thursday,2017,False,True,False
76479,103157,Low Risk,Food safety certificate or food handler card not available,Roadside Rosy's,1018 Columbus Ave,San Francisco,CA,76479_20171020,2017-10-20,Routine - Unscheduled,October,Friday,2017,True,False,False
84770,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Hashiri,4 Mint Plaza,San Francisco,CA,84770_20190522,2019-05-22,Routine - Unscheduled,May,Wednesday,2019,False,True,False
78241,103120,Moderate Risk,Moderate risk food holding temperature,Javalencia Cafe,3900 03rd St,San Francisco,CA,78241_20171115,2017-11-15,Routine - Unscheduled,November,Wednesday,2017,False,True,False
69259,103121,Moderate Risk,Inadequate procedures or records for time as a public health control,Goat Hill Pizza,170 WEST PORTAL Ave,San Francisco,CA,69259_20171130,2017-11-30,Routine - Unscheduled,November,Thursday,2017,False,True,False
65898,103148,Low Risk,No thermometers or uncalibrated thermometers,Pearl's Deluxe Burgers,708 Post St,San Francisco,CA,65898_20190429,2019-04-29,Routine - Unscheduled,April,Monday,2019,True,False,False
68091,103133,Moderate Risk,Foods not protected from contamination,Kiên Thanh,431 Eddy St,San Francisco,CA,68091_20171128,2017-11-28,Routine - Unscheduled,November,Tuesday,2017,False,True,False
80068,103157,Low Risk,Food safety certificate or food handler card not available,BOWL'D ACAI,Off The Grid,San Francisco,CA,80068_20171020,2017-10-20,Routine - Unscheduled,October,Friday,2017,True,False,False
68283,103156,Low Risk,Permit license or inspection report not posted,The Spice & Tea Exchange,Pier 39  #273,San Francisco,CA,68283_20161209,2016-12-09,Routine - Unscheduled,December,Friday,2016,True,False,False
77789,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Bartlett Hall,242 O'Farrell St,San Francisco,CA,77789_20161028,2016-10-28,Routine - Unscheduled,October,Friday,2016,False,True,False
68467,103161,Low Risk,Low risk vermin infestation,Yong Fong Co.,612 Clement St,San Francisco,CA,68467_20170104,2017-01-04,Routine - Unscheduled,January,Wednesday,2017,True,False,False
67856,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Pearl Market,1201 DIVISADERO St,San Francisco,CA,67856_20190401,2019-04-01,Routine - Unscheduled,April,Monday,2019,False,True,False
81356,103129,Moderate Risk,Insufficient hot water or running water,Bon Appetit,1455 Market St 11th Floor,San Francisco,CA,81356_20180802,2018-08-02,Non-inspection site visit,August,Thursday,2018,False,True,False
66185,103145,Low Risk,Improper storage of equipment utensils or linens,"Ritual Coffee Roasters, Inc.",432 Octavia St #1B,San Francisco,CA,66185_20170626,2017-06-26,Routine - Unscheduled,June,Monday,2017,True,False,False
68909,103120,Moderate Risk,Moderate risk food holding temperature,Cafe La Flore,1340 Irving St,San Francisco,CA,68909_20190426,2019-04-26,Routine - Unscheduled,April,Friday,2019,False,True,False
77058,103154,Low Risk,Unclean or degraded floors walls or ceilings,Human Video Game LLC,550 15th St Unit 1,San Francisco,CA,77058_20170809,2017-08-09,Routine - Unscheduled,August,Wednesday,2017,True,False,False
65363,103120,Moderate Risk,Moderate risk food holding temperature,Cafe Terzetto,550 D Gene Friend Way,San Francisco,CA,65363_20180627,2018-06-27,Routine - Unscheduled,June,Wednesday,2018,False,True,False
86910,103121,Moderate Risk,Inadequate procedures or records for time as a public health control,L'a Poke,314 Church St,San Francisco,CA,86910_20170821,2017-08-21,Routine - Unscheduled,August,Monday,2017,False,True,False
67567,103142,Low Risk,Unclean nonfood contact surfaces,Rolling-Out,1722 Taraval St,San Francisco,CA,67567_20170104,2017-01-04,Routine - Unscheduled,January,Wednesday,2017,True,False,False
69383,103142,Low Risk,Unclean nonfood contact surfaces,La Mediterranee,1624 Powell St,San Francisco,CA,69383_20180420,2018-04-20,Routine - Unscheduled,April,Friday,2018,True,False,False
82718,103120,Moderate Risk,Moderate risk food holding temperature,Bon Appetit @ Twitter,875 Stevenson St 9th Floor,San Francisco,CA,82718_20190703,2019-07-03,Routine - Unscheduled,July,Wednesday,2019,False,True,False
65582,103142,Low Risk,Unclean nonfood contact surfaces,Pacific Street Fish Market,1199 Stockton St #E,San Francisco,CA,65582_20190312,2019-03-12,Routine - Unscheduled,March,Tuesday,2019,True,False,False
70758,103147,Low Risk,Inadequate ventilation or lighting,Burger King 9365,3900 GEARY Blvd,San Francisco,CA,70758_20161024,2016-10-24,Routine - Unscheduled,October,Monday,2016,True,False,False
81386,103131,Moderate Risk,Moderate risk vermin infestation,La Trappe Cafe,800 Greenwich St,San Francisco,CA,81386_20180503,2018-05-03,Routine - Unscheduled,May,Thursday,2018,False,True,False
65902,103120,Moderate Risk,Moderate risk food holding temperature,Annakoot,"Music Concourse, Golden Gate Park",San Francisco,CA,65902_20170421,2017-04-21,Routine - Unscheduled,April,Friday,2017,False,True,False
69595,103120,Moderate Risk,Moderate risk food holding temperature,Cafe Creme de Hayes Valley,50 Oak St  Basement,San Francisco,CA,69595_20170428,2017-04-28,Routine - Unscheduled,April,Friday,2017,False,True,False
87799,103154,Low Risk,Unclean or degraded floors walls or ceilings,"Yin Du Wonton Noodle, LLC",648 Pacific Ave,San Francisco,CA,87799_20171114,2017-11-14,Routine - Unscheduled,November,Tuesday,2017,True,False,False
69118,103145,Low Risk,Improper storage of equipment utensils or linens,Noodle Bar and Grill,631 Broadway St,San Francisco,CA,69118_20171128,2017-11-28,Routine - Unscheduled,November,Tuesday,2017,True,False,False
